Entity,Type,Superclass(es),http://purl.obolibrary.org/obo/FOBI_00422,http://purl.obolibrary.org/obo/FOBI_00423,http://purl.obolibrary.org/obo/FOBI_00424,http://purl.obolibrary.org/obo/FOBI_00425,http://purl.obolibrary.org/obo/FOBI_040232,http://purl.obolibrary.org/obo/FOBI_040233,http://purl.obolibrary.org/obo/FOBI_040235,http://purl.obolibrary.org/obo/FOBI_040236,http://purl.obolibrary.org/obo/FOBI_040237,http://purl.obolibrary.org/obo/FOBI_040238,http://purl.obolibrary.org/obo/FOBI_043480,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000115,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000412,http://www.geneontology.org/formats/oboInOwl#hasOBOFormatVersion,http://www.w3.org/2000/01/rdf-schema#label,
http://purl.obolibrary.org/obo/CHEBI_28946,Class,http://purl.obolibrary.org/obo/CHEBI_23818	http://purl.obolibrary.org/obo/FOBI_040127,"''cacao food product''	''tea based beverage product''	''coffee based beverage product''",,,,"'11181178'","'HMDB02825'","'C07480'","'5429'","'YAPQBXQYLJRXSA-UHFFFAOYSA-N'","'InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)'","'FOBI:030657'",,"'A dimethylxanthine having the two methyl groups located at positions 3 and 7. A purine alkaloid derived from the cacao plant, it is found in chocolate, as well as in a number of other foods, and is a vasodilator, diuretic and heart stimulator.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'theobromine'",
http://purl.obolibrary.org/obo/CHEBI_29347,Class,http://purl.obolibrary.org/obo/CHEBI_37622,,,,,,,,,,,,,"'A carboxamide derived from a monocarboxylic acid.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'monocarboxylic acid amide'",
http://purl.obolibrary.org/obo/CHEBI_30763,Class,http://purl.obolibrary.org/obo/CHEBI_25389	http://purl.obolibrary.org/obo/FOBI_040118,"''nut (whole or part)''	''vegetable food product''	''red wine''	''Whole grain cereal products''	''plant fruit food product''	''tea based beverage product''	''coffee based beverage product''	''cacao food product''	''olive oil''	''legume food product''",,,,"'10732368 | 132 | 15957696'","'HMDB00500'","'C00156'","'135 | 3702506'","'FJKROLUGYXJWQN-UHFFFAOYSA-N'","'InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)'","'FOBI:030320'",,"'A monohydroxybenzoic acid that is benzoic acid carrying a hydroxy substituent at C-4 of the benzene ring.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'4-hydroxybenzoic acid'",
http://purl.obolibrary.org/obo/CHEBI_30764,Class,http://purl.obolibrary.org/obo/CHEBI_25389	http://purl.obolibrary.org/obo/FOBI_040118,"''nut (whole or part)''	''plant fruit food product''	''vegetable food product''	''Whole grain cereal products''	''tea based beverage product''	''coffee based beverage product''	''cacao food product''	''olive oil''	''red wine''	''legume food product''",,,,"'16308565'","'HMDB02466'","'C00587'","'7420'","'IJFXRHURBJZNAO-UHFFFAOYSA-N'","'InChI=1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)'","'FOBI:030319'",,"'A monohydroxybenzoic acid that is benzoic acid substituted by a hydroxy group at position 3. It has been isolated from Taxus baccata. It is used as an intermediate in the synthesis of plasticisers, resins, pharmaceuticals, etc.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'3-hydroxybenzoic acid'",
http://purl.obolibrary.org/obo/CHEBI_30769,Class,http://purl.obolibrary.org/obo/FOBI_040094	http://purl.obolibrary.org/obo/CHEBI_27093,"''vegetable food product''	''plant fruit food product''",,,,"'305'","'HMDB00094'","'C00158 | D00037'","'19782904 | 311 | 88113319'","'KRKNYBCHXYNGOX-UHFFFAOYSA-N'","'InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)'","'FOBI:030631'",,"'A tricarboxylic acid that is propane-1,2,3-tricarboxylic acid bearing a hydroxy substituent at position 2. It is an important metabolite in the pathway of all aerobic organisms.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'citric acid'",
http://purl.obolibrary.org/obo/CHEBI_30778,Class,http://purl.obolibrary.org/obo/CHEBI_27115	http://purl.obolibrary.org/obo/FOBI_040213,"''plant fruit food product''	''legume food product''	''vegetable food product''	''coffee based beverage product''	''tea based beverage product''	''cacao food product''	''nut (whole or part)''	''Whole grain cereal products''	''red wine''	''olive oil''",,,,"'361'","'HMDB05807'","'C01424'","'370'","'LNTHITQWFMADLM-UHFFFAOYSA-N'","'InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)'","'FOBI:030352'",,"'A trihydroxybenzoic acid in which the hydroxy groups are at positions 3, 4, and 5.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'gallic acid'",
http://purl.obolibrary.org/obo/CHEBI_30816,Class,http://purl.obolibrary.org/obo/CHEBI_25238	http://purl.obolibrary.org/obo/FOBI_040193	http://purl.obolibrary.org/obo/CHEBI_25389,"''Whole grain cereal products''	''olive oil''	''red wine''	''vegetable food product''	''tea based beverage product''	''coffee based beverage product''	''legume food product''	''cacao food product''	''nut (whole or part)''	''plant fruit food product''",,,,"'15694084'","'HMDB00484'","'C06672'","'8468'","'WKOLLVMJNQIZCI-UHFFFAOYSA-N'","'InChI=1S/C8H8O4/c1-12-7-4-5(8(10)11)2-3-6(7)9/h2-4,9H,1H3,(H,10,11)'","'FOBI:030343'",,"'A monohydroxybenzoic acid that is 4-hydroxybenzoic acid substituted by a methoxy group at position 3.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'vanillic acid'",
http://purl.obolibrary.org/obo/CHEBI_30879,Class,http://purl.obolibrary.org/obo/CHEBI_33822,,,,,,,,,,,,,"'A compound in which a hydroxy group, -OH, is attached to a saturated carbon atom.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'alcohol'",
http://purl.obolibrary.org/obo/CHEBI_31463,Class,http://purl.obolibrary.org/obo/FOBI_040198	http://purl.obolibrary.org/obo/CHEBI_22798	http://purl.obolibrary.org/obo/CHEBI_35218,"''red wine''	''berry (whole, raw)''",,,,"'391783'",,"'C12138'","'443650'","'XENHPQQLDPAYIJ-PEVLUNPASA-O'","'InChI=1S/C21H20O12/c22-6-15-17(28)18(29)19(30)21(33-15)32-14-5-9-10(24)3-8(23)4-13(9)31-20(14)7-1-11(25)16(27)12(26)2-7/h1-5,15,17-19,21-22,28-30H,6H2,(H4-,23,24,25,26,27)/p+1/t15-,17-,18+,19-,21-/m1/s1'","'FOBI:030634'",,"'An anthocyanin cation consisting of delphinidin having a beta-D-glucosyl residue attached at the 3-hydroxy position.'","'delphinidin 3-glucoside'",,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'delphinidin 3-O-beta-D-glucoside'",
http://purl.obolibrary.org/obo/CHEBI_31799,Class,http://purl.obolibrary.org/obo/FOBI_040198	http://purl.obolibrary.org/obo/CHEBI_22798	http://purl.obolibrary.org/obo/CHEBI_35218	http://purl.obolibrary.org/obo/CHEBI_35618,"''red wine''	''berry (whole, raw)''",,,,"'391785'",,"'C12140'","'443652'","'PXUQTDZNOHRWLI-OXUVVOBNSA-O'","'InChI=1S/C23H24O12/c1-31-14-3-9(4-15(32-2)18(14)27)22-16(7-11-12(26)5-10(25)6-13(11)33-22)34-23-21(30)20(29)19(28)17(8-24)35-23/h3-7,17,19-21,23-24,28-30H,8H2,1-2H3,(H2-,25,26,27)/p+1/t17-,19-,20+,21-,23-/m1/s1'","'FOBI:030635'",,"'An anthocyanin cation consisting of malvidin having a beta-D-glucosyl residue attached at the 3-hydroxy position.'","'malvidin 3-glucoside'",,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'malvidin 3-O-beta-D-glucoside'",
http://purl.obolibrary.org/obo/CHEBI_31967,Class,http://purl.obolibrary.org/obo/FOBI_040198	http://purl.obolibrary.org/obo/CHEBI_22798	http://purl.obolibrary.org/obo/CHEBI_71583,"''berry (whole, raw)''	''red wine''",,,,"'391782'",,"'C12137'","'443648'","'ABVCUBUIXWJYSE-GQUPQBGVSA-O'","'InChI=1S/C21H20O10/c22-8-16-17(26)18(27)19(28)21(31-16)30-15-7-12-13(25)5-11(24)6-14(12)29-20(15)9-1-3-10(23)4-2-9/h1-7,16-19,21-22,26-28H,8H2,(H2-,23,24,25)/p+1/t16-,17-,18+,19-,21-/m1/s1'","'FOBI:030636'",,"'An anthocyanin cation consisting of pelargonidin having a beta-D-glucosyl residue attached at the 3-hydroxy position.'","'pelargonidin 3-glucoside'",,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'pelargonidin 3-O-beta-D-glucoside'",
http://purl.obolibrary.org/obo/CHEBI_32111,Class,http://purl.obolibrary.org/obo/CHEBI_55505	http://purl.obolibrary.org/obo/FOBI_040031	http://purl.obolibrary.org/obo/CHEBI_90852,"''soft drink (dietetic)''",,,,"'10685695'",,"'C12283'","'5143'","'CVHZOJJKTDOEJC-UHFFFAOYSA-N'","'InChI=1S/C7H5NO3S/c9-7-5-3-1-2-4-6(5)12(10,11)8-7/h1-4H,(H,8,9)'","'FOBI:030626'",,"'A 1,2-benzisothiazole having a keto-group at the 3-position and two oxo substituents at the 1-position. It is used as an artificial sweetening agent.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'saccharin'",
http://purl.obolibrary.org/obo/CHEBI_32159,Class,http://purl.obolibrary.org/obo/CHEBI_36683	http://purl.obolibrary.org/obo/FOBI_040173	http://purl.obolibrary.org/obo/CHEBI_63353,"''soft drink (dietetic)''",,,,"'64561'",,"'C12285'","'71485'","'BAQAVOSOZGMPRM-QBMZZYIRSA-N'","'InChI=1S/C12H19Cl3O8/c13-1-4-7(17)10(20)12(3-14,22-4)23-11-9(19)8(18)6(15)5(2-16)21-11/h4-11,16-20H,1-3H2/t4-,5-,6+,7-,8+,9-,10+,11-,12+/m1/s1'","'FOBI:030627'",,"'A disaccharide derivative consisting of 4-chloro-4-deoxy-alpha-D-galactopyranose and 1,6-dichloro-1,6-dideoxy-beta-D-fructofuranose units linked by a glycosidic bond.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'sucralose'",
http://purl.obolibrary.org/obo/CHEBI_32357,Class,http://purl.obolibrary.org/obo/FOBI_040149	http://purl.obolibrary.org/obo/CHEBI_47925,"''Whole grain cereal products''	''red wine''	''vegetable food product''	''nut (whole or part)''	''coffee based beverage product''	''cacao food product''	''tea based beverage product''	''plant fruit food product''	''olive oil''	''legume food product''",,,,"'553147'","'HMDB01713'","'C12621'","'637541'","'KKSDGJDHHZEWEP-SNAWJCMRSA-N'","'InChI=1S/C9H8O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6,10H,(H,11,12)/b5-4+'","'FOBI:030384'",,"'A 3-coumaric acid that is phenol substituted with trans-2-propenoic acid at position C-3.'","'m-coumaric acid'",,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'trans-3-coumaric acid'",
http://purl.obolibrary.org/obo/CHEBI_32365,Class,http://purl.obolibrary.org/obo/CHEBI_15904	http://purl.obolibrary.org/obo/CHEBI_39418	http://purl.obolibrary.org/obo/FOBI_040145,"''dairy food product''",,,,,"'HMDB02259'",,"'10465'","'KEMQGTRYUADPNZ-UHFFFAOYSA-N'","'InChI=1S/C17H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H,18,19)'","'FOBI:030739'",,"'A C17 saturated fatty acid and trace component of fats in ruminants.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'heptadecanoic acid'",
http://purl.obolibrary.org/obo/CHEBI_32374,Class,http://purl.obolibrary.org/obo/CHEBI_36090	http://purl.obolibrary.org/obo/FOBI_040149,"''coffee based beverage product''	''cacao food product''	''tea based beverage product''	''Whole grain cereal products''	''red wine''	''plant fruit food product''	''olive oil''	''nut (whole or part)''	''vegetable food product''	''legume food product''",,,,"'553148'","'HMDB02035'","'C00811'","'637542'","'NGSWKAQJJWESNS-ZZXKWVIFSA-N'","'InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)/b6-3+'","'FOBI:030385'",,"'The trans-isomer of 4-coumaric acid.'","'p-coumaric acid'",,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'trans-4-coumaric acid'",
http://purl.obolibrary.org/obo/CHEBI_32643,Class,http://purl.obolibrary.org/obo/CHEBI_38339	http://purl.obolibrary.org/obo/FOBI_040156,"''cacao food product''	''coffee based beverage product''	''tea based beverage product''",,,,"'97287'","'HMDB11105'","'C16365'","'108214'","'RDZNZFGKEVDNPK-UHFFFAOYSA-N'","'InChI=1S/C8H10N4O4/c1-4(14)10-5-6(9-3-13)11-8(16)12(2)7(5)15/h3H,1-2H3,(H,9,13)(H,10,14)(H,11,16)'","'FOBI:030667'",,,"'5-acetylamino-6-formylamino-3-methyluracil'",,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'5-acetamido-6-formamido-3-methyluracil'",
http://purl.obolibrary.org/obo/CHEBI_32798,Class,http://purl.obolibrary.org/obo/CHEBI_36025	http://purl.obolibrary.org/obo/FOBI_040077,"''dairy food product''	''Red meat''",,,,"'4444245'","'HMDB03797'","'C04056'","'5280644'","'JBYXPOFIGCOSSB-GOJKSUSPSA-N'","'InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-10H,2-6,11-17H2,1H3,(H,19,20)/b8-7+,10-9-'","'FOBI:08826'",,"'An octadeca-9,11-dienoic acid having 9-cis,11-trans-stereochemistry.'","'rumenic acid'",,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'9-cis,11-trans-octadecadienoic acid'",
http://purl.obolibrary.org/obo/CHEBI_32980,Class,http://purl.obolibrary.org/obo/FOBI_040023	http://purl.obolibrary.org/obo/CHEBI_35868,"''plant fruit food product''	''cacao food product''	''coffee based beverage product''	''tea based beverage product''	''Whole grain cereal products''	''vegetable food product''	''nut (whole or part)''	''olive oil''	''legume food product''	''red wine''",,,,,"'HMDB02199'","'C01744'","'10394'","'NMHMNPHRMNGLLB-UHFFFAOYSA-N'","'InChI=1S/C9H10O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-2,4-5,10H,3,6H2,(H,11,12)'","'FOBI:030416'",,"'A hydroxy monocarboxylic acid consisting of propionic acid having a 4-hydroxyphenyl group at the 3-position.'","'3-(4-hydroxyphenyl)propionic acid'",,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'phloretic acid'",
http://purl.obolibrary.org/obo/CHEBI_32988,Class,http://purl.obolibrary.org/obo/CHEBI_51143,,,,,,,,,,,,,"'An amide is a derivative of an oxoacid RkE(=O)l(OH)m (l =/= 0) in which an acidic hydroxy group has been replaced by an amino or substituted amino group.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'amide'",
http://purl.obolibrary.org/obo/CHEBI_33240,Class,http://purl.obolibrary.org/obo/CHEBI_37577,,,,,,,,,,,,,"'An assembly consisting of a central atom (usually metallic) to which is attached a surrounding array of other groups of atoms (ligands).'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'coordination entity'",
http://purl.obolibrary.org/obo/CHEBI_33241,Class,http://purl.obolibrary.org/obo/CHEBI_37577,,,,,,,,,,,,,,,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'oxoacid derivative'",
http://purl.obolibrary.org/obo/CHEBI_33245,Class,http://purl.obolibrary.org/obo/CHEBI_50860	http://purl.obolibrary.org/obo/CHEBI_37175,,,,,,,,,,,,,"'An organic fundamental parent is a structure used as a basis for substitutive names in organic nomenclature, containing, in addition to one or more hydrogen atoms, a single atom of an element, a number of atoms (alike or different) linked together to form an unbranched chain, a monocyclic or polycyclic ring system, or a ring assembly or ring/chain system.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'organic fundamental parent'",
http://purl.obolibrary.org/obo/CHEBI_33256,Class,http://purl.obolibrary.org/obo/CHEBI_32988,,,,,,,,,,,,,"'A derivative of an oxoacid RkE(=O)l(OH)m (l =/= 0) in which an acidic hydroxy group has been replaced by an amino or substituted amino group.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'primary amide'",
http://purl.obolibrary.org/obo/CHEBI_33257,Class,http://purl.obolibrary.org/obo/CHEBI_32988,,,,,,,,,,,,,"'A derivative of two oxoacids RkE(=O)l(OH)m (l =/= 0) in which two acyl groups are attached to the amino or substituted amino group.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'secondary amide'",
http://purl.obolibrary.org/obo/CHEBI_33261,Class,http://purl.obolibrary.org/obo/CHEBI_36962	http://purl.obolibrary.org/obo/CHEBI_26835,,,,,,,,,,,,,"'An organosulfur compound is a compound containing at least one carbon-sulfur bond.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'organosulfur compound'",
http://purl.obolibrary.org/obo/CHEBI_33285,Class,http://purl.obolibrary.org/obo/CHEBI_50860,,,,,,,,,,,,,"'A heteroorganic entity is an organic molecular entity in which carbon atoms or organic groups are bonded directly to one or more heteroatoms.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'heteroorganic entity'",
http://purl.obolibrary.org/obo/CHEBI_33302,Class,http://purl.obolibrary.org/obo/CHEBI_33675,,,,,,,,,,,,,"'A p-block molecular entity containing any pnictogen.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'pnictogen molecular entity'",
http://purl.obolibrary.org/obo/CHEBI_33304,Class,http://purl.obolibrary.org/obo/CHEBI_33675,,,,,,,,,,,,,"'Any p-block molecular entity containing a chalcogen.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'chalcogen molecular entity'",
http://purl.obolibrary.org/obo/CHEBI_33308,Class,http://purl.obolibrary.org/obo/CHEBI_36586	http://purl.obolibrary.org/obo/CHEBI_35701,,,,,,,,,,,,,"'An ester of a carboxylic acid, R(1)C(=O)OR(2), where R(1) = H or organyl and R(2) = organyl.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'carboxylic ester'",
http://purl.obolibrary.org/obo/CHEBI_33424,Class,http://purl.obolibrary.org/obo/CHEBI_33241	http://purl.obolibrary.org/obo/CHEBI_26835,,,,,,,,,,,,,,,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'sulfur oxoacid derivative'",
http://purl.obolibrary.org/obo/CHEBI_33497,Class,http://purl.obolibrary.org/obo/CHEBI_23367,,,,,,,,,,,,,"'A molecular entity containing one or more atoms of a transition element.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'transition element molecular entity'",
http://purl.obolibrary.org/obo/CHEBI_33551,Class,http://purl.obolibrary.org/obo/CHEBI_33261	http://purl.obolibrary.org/obo/CHEBI_33552	http://purl.obolibrary.org/obo/CHEBI_64709,,,,,,,,,,,,,"'An organic derivative of sulfonic acid in which the sulfo group is linked directly to carbon.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'organosulfonic acid'",
http://purl.obolibrary.org/obo/CHEBI_33552,Class,http://purl.obolibrary.org/obo/CHEBI_33424,,,,,,,,,,,,,,,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'sulfonic acid derivative'",
http://purl.obolibrary.org/obo/CHEBI_33566,Class,http://purl.obolibrary.org/obo/CHEBI_33570,,,,,,,,,,,,,"'Any compound containing an o-diphenol component.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'catechols'",
http://purl.obolibrary.org/obo/CHEBI_33570,Class,http://purl.obolibrary.org/obo/CHEBI_33853,,,,,,,,,,,,,,,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'benzenediols'",
http://purl.obolibrary.org/obo/CHEBI_33572,Class,http://purl.obolibrary.org/obo/CHEBI_33570,,,,,,,,,,,,,"'Any benzenediol in which the two hydroxy groups are meta to one another.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'resorcinols'",
http://purl.obolibrary.org/obo/CHEBI_33575,Class,http://purl.obolibrary.org/obo/CHEBI_36586	http://purl.obolibrary.org/obo/CHEBI_35605	http://purl.obolibrary.org/obo/CHEBI_64709,,,,,,,,,,,,,"'A carbon oxoacid acid carrying at least one -C(=O)OH group and having the structure RC(=O)OH, where R is any any monovalent functional group. Carboxylic acids are the most common type of organic acid.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'carboxylic acid'",
http://purl.obolibrary.org/obo/CHEBI_33576,Class,http://purl.obolibrary.org/obo/CHEBI_33261	http://purl.obolibrary.org/obo/CHEBI_33575,,,,,,,,,,,,,"'Any carboxylic acid having a sulfur substituent.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'sulfur-containing carboxylic acid'",
http://purl.obolibrary.org/obo/CHEBI_33579,Class,http://purl.obolibrary.org/obo/CHEBI_23367,,,,,,,,,,,,,"'A molecular entity containing one or more atoms from any of groups 1, 2, 13, 14, 15, 16, 17, and 18 of the periodic table.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'main group molecular entity'",
http://purl.obolibrary.org/obo/CHEBI_33582,Class,http://purl.obolibrary.org/obo/CHEBI_33675,,,,,,,,,,,,,,,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'carbon group molecular entity'",
http://purl.obolibrary.org/obo/CHEBI_33595,Class,http://purl.obolibrary.org/obo/CHEBI_25367,,,,,,,,,,,,,"'Any molecule that consists of a series of atoms joined together to form a ring.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'cyclic compound'",
http://purl.obolibrary.org/obo/CHEBI_33597,Class,http://purl.obolibrary.org/obo/CHEBI_33595,,,,,,,,,,,,,"'A cyclic compound having as ring members atoms of the same element only.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'homocyclic compound'",
http://purl.obolibrary.org/obo/CHEBI_33598,Class,http://purl.obolibrary.org/obo/CHEBI_33597	http://purl.obolibrary.org/obo/CHEBI_33832,,,,,,,,,,,,,"'A homocyclic compound in which all of the ring members are carbon atoms.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'carbocyclic compound'",
http://purl.obolibrary.org/obo/CHEBI_33599,Class,http://purl.obolibrary.org/obo/CHEBI_33635,,,,,,,,,,,,,"'A compound having one atom as the only common member of two rings.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'spiro compound'",
http://purl.obolibrary.org/obo/CHEBI_33608,Class,http://purl.obolibrary.org/obo/CHEBI_33674,,,,,,,,,,,,,,,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'hydrogen molecular entity'",
http://purl.obolibrary.org/obo/CHEBI_33635,Class,http://purl.obolibrary.org/obo/CHEBI_33595,,,,,,,,,,,,,,,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'polycyclic compound'",
http://purl.obolibrary.org/obo/CHEBI_33636,Class,http://purl.obolibrary.org/obo/CHEBI_33595,,,,,,,,,,,,,"'A molecule that features two fused rings.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'bicyclic compound'",
http://purl.obolibrary.org/obo/CHEBI_33655,Class,http://purl.obolibrary.org/obo/CHEBI_33595,,,,,,,,,,,,,"'A cyclically conjugated molecular entity with a stability (due to delocalization) significantly greater than that of a hypothetical localized structure (e.g. Kekule structure) is said to possess aromatic character.'",,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'aromatic compound'",
http://purl.obolibrary.org/obo/CHEBI_33659,Class,http://purl.obolibrary.org/obo/CHEBI_33655	http://purl.obolibrary.org/obo/CHEBI_33832,,,,,,,,,,,,,,,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'organic aromatic compound'",
http://purl.obolibrary.org/obo/CHEBI_33661,Class,http://purl.obolibrary.org/obo/CHEBI_33595,,,,,,,,,,,,,,,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'monocyclic compound'",
http://purl.obolibrary.org/obo/CHEBI_33670,Class,http://purl.obolibrary.org/obo/CHEBI_33661	http://purl.obolibrary.org/obo/CHEBI_5686,,,,,,,,,,,,,,,,"'http://purl.obolibrary.org/obo/chebi.owl'",,"'heteromonocyclic compound'",
